Id,SalePrice
1987,194236.37605073224
1988,185271.26296544177
1989,209818.04610828153
1990,230017.12725442508
1991,231957.69150333246
1992,249137.05867079468
1993,189564.81134631007
1994,248177.0501037959
1995,202367.39213612344
1996,298188.7111404211
1997,294225.9113964111
1998,311141.3977085361
1999,269268.5956833841
2000,296275.34501929354
2001,272806.96616961993
2002,255794.8111962152
2003,263967.456225683
2004,281727.1830208141
2005,232196.75663840072
2006,214318.2395180994
2007,264378.40092060296
2008,216049.6009138734
2009,195200.59114760678
2010,210968.5577076592
2011,154290.55766763064
2012,181674.35298337086
2013,172896.8190709743
2014,188553.8526550931
2015,206354.60223312973
2016,191416.32034325568
2017,202129.18187397247
2018,119244.68842056888
2019,130198.59687004727
2020,111626.09938061386
2021,93994.20663383718
2022,200960.73487560227
2023,151449.07706909883
2024,266917.022631531
2025,342714.3426159171
2026,188578.9610091867
2027,161967.6250779496
2028,183016.83521050873
2029,182771.71855921386
2030,277914.47432824364
2031,261810.15024412773
2032,253117.2946426016
2033,271835.7437701206
2034,190680.27693262126
2035,243874.91792664607
2036,239018.0321860886
2037,242166.34464142434
2038,306888.6225590918
2039,228211.72922668653
2040,358461.2656839008
2041,257196.68689905913
2042,214226.53244333004
2043,167252.8601520804
2044,188620.31684219386
2045,208797.39397890802
2046,152358.42585799852
2047,136286.61919626303
2048,136454.0895182096
2049,155595.82781587716
2050,186088.27497293896
2051,95734.65163749881
2052,124259.69796732828
2053,140576.45236049633
2054,63505.81349234069
2055,152343.90875836063
2056,145980.28320963995
2057,104712.75779828177
2058,221301.50997147983
2059,143766.75297195342
2060,167486.9235293025
2061,200713.2081395961
2062,118311.37014739866
2063,99459.29380924511
2064,124420.71687779781
2065,119250.88367480665
2066,197769.92853377716
2067,135166.2662152351
2068,159305.35724937657
2069,63665.734327911865
2070,90902.97261454465
2071,73004.44565150357
2072,161715.76330173266
2073,132149.50075343729
2074,194378.35655693064
2075,157115.53491390002
2076,115909.29123176113
2077,123111.59746296958
2078,109607.42675135395
2079,137946.27961726245
2080,117705.35743707197
2081,125633.80928443256
2082,130489.91015067187
2083,137336.0730603058
2084,84675.42594214084
2085,107902.8592213294
2086,155002.4473635009
2087,137435.78930176655
2088,122359.05892318724
2089,70203.4563463672
2090,132404.3697597637
2091,106055.46791582738
2092,142764.02056189565
2093,138260.9068856751
2094,140559.4255491314
2095,172873.39252343454
2096,78927.00164183592
2097,80581.92072576801
2098,149801.60270686843
2099,8455.62990761199
2100,73837.94682992341
2101,154790.42878135492
2102,146931.56132761406
2103,100695.33250490509
2104,177528.15452299724
2105,115372.61282133224
2106,52562.31241827304
2107,228544.77607209224
2108,117177.31190787595
2109,102589.73585337783
2110,129824.04079722174
2111,164186.01726986552
2112,133368.64343052392
2113,120847.38627330685
2114,121609.44342418535
2115,161072.28624304675
2116,124628.11398387139
2117,149437.9428292901
2118,141172.87084794856
2119,105671.8697507536
2120,122303.00572266945
2121,72211.27709332676
2122,79903.9180684693
2123,100012.14546196135
2124,193186.31056305548
2125,140733.02239836694
2126,167776.6493019653
2127,161564.63979624168
2128,128543.00849650335
2129,110782.86630202526
2130,132899.63721366445
2131,157890.105612333
2132,129124.40673019583
2133,138341.61183043072
2134,132145.70582906058
2135,110124.34079103786
2136,61558.9156200795
2137,111689.40572299075
2138,138135.29040447972
2139,173949.2679414458
2140,136665.82985772617
2141,156162.66174976993
2142,122254.01455536278
2143,148951.7756407668
2144,135650.96757753677
2145,130580.99745314989
2146,171622.32039044044
2147,195248.62606055185
2148,151192.07838827965
2149,132796.22078030492
2150,233031.70907817254
2151,138902.1412116604
2152,175847.31775984186
2153,155793.01589415723
2154,104134.69362197346
2155,148973.81521289103
2156,258052.03373503248
2157,246740.69055101107
2158,237658.79722188506
2159,225867.61740907194
2160,191121.64409279398
2161,257863.2691532559
2162,364213.2926907749
2163,323762.95409085497
2164,262750.7168554908
2165,200792.25245968957
2166,145634.17278168758
2167,224593.51264180912
2168,199970.09561773014
2169,200497.4445503446
2170,221451.11062421818
2171,153949.28669307622
2172,135421.47230256916
2173,173378.69596345347
2174,244355.76394491585
2175,299920.02298155654
2176,292478.21258766117
2177,242092.25285229765
2178,237368.33483567103
2179,166233.14074478505
2180,259753.31904737983
2181,198293.39649154904
2182,225815.38086507312
2183,193346.53794593643
2184,121138.93495588395
2185,137084.3960458525
2186,163609.09474477684
2187,171655.57957008603
2188,167386.6827261378
2189,295269.306519857
2190,69803.10092159547
2191,72353.32310369163
2192,71120.13954890292
2193,99509.67373925864
2194,91679.15650170733
2195,92372.79130405237
2196,83339.0918743434
2197,98742.3719078266
2198,168939.14772852504
2199,203404.92026940698
2200,146614.05488642014
2201,155970.58365258435
2202,202171.49365243834
2203,151182.8593321944
2204,162406.94007396014
2205,109664.4397819453
2206,137251.2267855074
2207,216067.71779091016
2208,245305.01426744604
2209,202666.51351456513
2210,149576.50867198553
2211,130450.41165336224
2212,123607.5988907764
2213,83915.98380389882
2214,138058.41267626983
2215,97967.71092782824
2216,149419.17337733606
2217,18842.964915352815
2218,76670.41497582647
2219,80007.26497507458
2220,52089.13225012577
2221,265105.97847249615
2222,244510.13859824062
2223,287040.8555750404
2224,234237.89489194017
2225,145362.25203248172
2226,187594.71459997547
2227,230662.10352525633
2228,269680.7056720061
2229,245900.02371135293
2230,148238.89171244524
2231,210191.33047962844
2232,201037.4254589794
2233,196451.84820930095
2234,254813.12754817258
2235,211213.7679250884
2236,263356.4102764225
2237,311453.4960314842
2238,261331.4908354579
2239,119904.63182460587
2240,176997.1338879738
2241,145539.0276445314
2242,127254.52077641261
2243,126761.28762946666
2244,105114.18622003248
2245,101147.4755256122
2246,138234.54321517842
2247,118699.53766452103
2248,110311.55925938315
2249,116168.77116936549
2250,129181.7425874634
2251,154550.25308939573
2252,200969.39268547308
2253,168402.7993577367
2254,189359.23952925557
2255,210821.26358292962
2256,186957.8762875272
2257,205351.9809121141
2258,177258.69020070814
2259,186767.44593267908
2260,174459.81156600418
2261,198440.74801527444
2262,227050.80860770502
2263,312225.86974333035
2264,389204.31996415113
2265,205973.20213813367
2266,276084.41853177233
2267,347102.75237824046
2268,346329.62068759033
2269,166355.97619482593
2270,206552.98667509825
2271,234710.6465025857
2272,245674.8268190872
2273,169250.9614605395
2274,205676.11994844966
2275,181294.50385803802
2276,198320.5846015923
2277,199973.8052722858
2278,167434.79535219885
2279,113381.78549455774
2280,89425.03956797517
2281,179027.17774042726
2282,198390.00286502027
2283,139085.48075529706
2284,128106.2851973064
2285,149562.00314273528
2286,115199.82553067073
2287,316402.82709489856
2288,265224.53781747347
2289,310285.1127203724
2290,362429.6885927927
2291,302255.63675356074
2292,363161.3895384901
2293,380570.2173832393
2294,336720.0096795154
2295,400900.0189424006
2296,260830.12653468858
2297,293818.78885795036
2298,296182.62982971023
2299,331115.27707841864
2300,306640.4216647023
2301,278407.4855394111
2302,252287.43338941224
2303,252567.2271255633
2304,244327.40548464586
2305,205492.53229258797
2306,207280.84058818783
2307,213865.09734295553
2308,238107.39828455943
2309,285977.46252169996
2310,226053.45605490296
2311,231155.10682624113
2312,184015.28762491606
2313,181756.9098680782
2314,194148.09469932833
2315,182773.8307858765
2316,208093.6574289025
2317,193934.7481148706
2318,171924.01081828616
2319,190733.51812796347
2320,185946.64522681365
2321,270184.9972224079
2322,199822.26524963608
2323,200922.21699455968
2324,206483.7542916758
2325,209229.30152164504
2326,194086.8809067517
2327,215926.1072686377
2328,228748.08340903767
2329,202084.57224031544
2330,195538.95815320112
2331,330906.02998760773
2332,354759.64035246195
2333,308408.2263536374
2334,260698.9625032568
2335,270232.89520177466
2336,309008.61441499554
2337,188739.38302751104
2338,272082.90738084307
2339,244348.3656851486
2340,366432.83365439204
2341,201116.12468019885
2342,246436.3353135608
2343,235673.70133133084
2344,231948.42869893753
2345,242566.79785640945
2346,208490.6934546145
2347,189840.61404019457
2348,234625.60389636923
2349,167624.69070017547
2350,273859.4156019921
2351,236985.22816166477
2352,264679.22336847754
2353,256796.24179156544
2354,129733.55989834733
2355,146241.10998417722
2356,163867.0630635203
2357,207338.614232422
2358,192990.07942827913
2359,156622.23990568807
2360,117763.23756873375
2361,131371.82075190055
2362,273231.872781205
2363,145771.88836946158
2364,191011.2766657312
2365,239961.31456630287
2366,205030.4213399783
2367,227946.7778118273
2368,214107.71144312364
2369,216133.64044271788
2370,193291.55252932163
2371,167546.94904016916
2372,185358.00025061402
2373,273024.88547186484
2374,289018.2668107955
2375,242417.71712392144
2376,295674.525993241
2377,327715.6377699685
2378,151903.9254950674
2379,237474.95894216088
2380,160072.8904067452
2381,172674.58980079653
2382,214405.81555606457
2383,219926.56105975524
2384,254150.84243145952
2385,167896.40685450967
2386,145460.30251536466
2387,126642.58773891962
2388,126071.13880769204
2389,132146.87979416703
2390,153769.5510058642
2391,128841.75517954849
2392,90827.56129282454
2393,183582.86763945958
2394,143054.04901835334
2395,206096.2530176638
2396,163217.44544913567
2397,218824.62715437886
2398,124069.16798731519
2399,26889.307136719464
2400,28241.654873806663
2401,107684.85106792275
2402,129861.79811376831
2403,161868.76806692118
2404,147264.73739841697
2405,177613.44347658128
2406,141967.9917640898
2407,116819.11952265109
2408,133258.22252472962
2409,119503.11273405378
2410,214508.3701518643
2411,110461.9899499983
2412,153599.1135904448
2413,117817.90776577097
2414,124608.63057467836
2415,152107.49592910957
2416,132045.5377204991
2417,121166.53205165736
2418,119394.06281282283
2419,113059.8502876604
2420,123372.00911282847
2421,131316.26456344893
2422,104939.83951267597
2423,108498.97950663039
2424,157948.7736681992
2425,236778.30483995902
2426,145156.08646344935
2427,107754.47799182139
2428,210224.23248927906
2429,94899.20545693387
2430,136199.84242337974
2431,112225.42286248572
2432,129201.08806646352
2433,123055.3103746124
2434,125428.25254545036
2435,157825.9488770218
2436,91327.20475432552
2437,98586.90627975506
2438,119479.89509991318
2439,111953.21331258456
2440,134734.68920049764
2441,108737.10749887185
2442,106009.8055384628
2443,133637.58260508068
2444,140554.4277756805
2445,70705.80597390859
2446,110768.21827528754
2447,203569.5050229774
2448,148276.55496994717
2449,108874.70467017558
2450,163472.23592671208
2451,127057.6141601071
2452,224480.11404446012
2453,72504.06346507475
2454,125301.91419677233
2455,136451.72293413972
2456,130520.63044705507
2457,117402.67632958875
2458,129674.05816049626
2459,86650.89694531716
2460,154943.10572151176
2461,108393.78549780636
2462,132545.0260777482
2463,128384.97778270682
2464,174391.63899938745
2465,138768.49220109943
2466,113392.0230352516
2467,177834.8249001095
2468,89884.62586300631
2469,98684.04371460684
2470,208970.0252352745
2471,216261.9066661322
2472,189227.1830123536
2473,112450.21530540862
2474,82968.45345540426
2475,247008.63683730504
2476,118679.95488423106
2477,120443.433295956
2478,180492.86703410937
2479,111557.89655292443
2480,140677.7957663865
2481,135286.61410761523
2482,141280.4478054708
2483,100695.63841072132
2484,139283.48793258378
2485,113584.25300642935
2486,158228.9072981113
2487,228085.19209347703
2488,174378.4471688231
2489,174488.1558221289
2490,166598.2915729471
2491,76297.55152709529
2492,193645.25451252118
2493,153908.8850450107
2494,164127.6803174009
2495,89141.09500159488
2496,234766.78681050762
2497,152489.14969881438
2498,94299.90539601012
2499,79994.20512547769
2500,122883.70791048804
2501,126822.56205578875
2502,158859.347502071
2503,82568.8246105825
2504,187486.75845204786
2505,232872.47238894436
2506,264967.17116409243
2507,274705.5460530042
2508,265596.3405015067
2509,230394.98161413966
2510,237025.7723103578
2511,191213.75075741217
2512,208255.6170151172
2513,237362.06382154208
2514,277968.07181788824
2515,142859.86175126763
2516,174105.28032162884
2517,130490.47093898528
2518,146530.43116738927
2519,223228.06346652552
2520,234012.02210819483
2521,198011.3643033519
2522,238197.49041456875
2523,119797.37925359997
2524,141170.30102409923
2525,140157.58922420032
2526,122878.01722404477
2527,115903.51112411935
2528,115447.15336937163
2529,133200.80750233197
2530,106666.10221988209
2531,248368.3609525282
2532,233429.4714234495
2533,213524.0942952399
2534,256457.2153396607
2535,293730.30601369153
2536,261455.39538847038
2537,252490.1673942098
2538,189829.74073915996
2539,200769.11645673763
2540,180564.24480496513
2541,200030.52595377623
2542,152714.76625701162
2543,138190.33683188504
2544,106460.52801984231
2545,146035.16486154427
2546,149307.017745192
2547,168203.12250644853
2548,172408.28662314249
2549,159150.1461513004
2550,646696.2366337047
2551,166832.45214446422
2552,121683.41848094302
2553,74657.80055563358
2554,96987.59153547022
2555,129053.8272953589
2556,79169.47493991874
2557,100194.76272803996
2558,172535.77001825714
2559,116949.17799724947
2560,161397.19767906415
2561,156666.6148546734
2562,138440.99980451888
2563,144784.40340712026
2564,190999.89247633514
2565,131112.79954648836
2566,129758.84070037489
2567,117897.54968900551
2568,219826.680951998
2569,200922.1725237759
2570,149132.79117120276
2571,159201.90817816957
2572,198943.18884482153
2573,247408.43362229306
2574,271602.3547488429
2575,133305.6022968225
2576,120149.80985717205
2577,163168.46200372302
2578,77222.71240557631
2579,22915.478385511844
2580,140206.73662495048
2581,119257.32305442344
2582,118996.55975279558
2583,274701.1410950403
2584,186852.53671893568
2585,192538.7488920401
2586,227706.3685783147
2587,222853.91415909934
2588,140108.1663164873
2589,170257.25334426452
2590,238317.57794023474
2591,253452.16124990006
2592,216202.316233624
2593,251157.4023993817
2594,182618.9922074077
2595,214694.41319924203
2596,322107.9725610566
2597,194219.51284342865
2598,268202.1868461268
2599,314359.55924635666
2600,179847.7280642875
2601,171553.47988703763
2602,76962.41678553956
2603,88689.88438650986
2604,70912.83654703407
2605,80665.21212515226
2606,160026.26580526854
2607,224519.9225216255
2608,225153.16182790478
2609,153945.5092033776
2610,94400.92959523253
2611,148772.9058384486
2612,156497.5243320375
2613,122745.56707057948
2614,112262.35196860725
2615,166641.6542145304
2616,161288.99978489798
2617,200351.71224447407
2618,243070.39124375157
2619,231858.2910573898
2620,196515.71116735294
2621,186403.42358684452
2622,194367.472397935
2623,248960.6676277873
2624,286720.2058044839
2625,279474.4096550617
2626,175594.7371634354
2627,190810.8537164021
2628,376233.4240470071
2629,388979.57565647986
2630,319451.14212741103
2631,395995.41911356384
2632,344498.49024293985
2633,295350.65912861936
2634,345135.9016366386
2635,181195.62832963973
2636,210497.37667473176
2637,207361.87810977848
2638,256674.38536651395
2639,212937.00201742086
2640,162519.48554198586
2641,93330.58178369474
2642,195215.764901982
2643,144162.74857989926
2644,146923.80425930317
2645,126237.06433717703
2646,128470.00232204529
2647,140579.7582729858
2648,152261.84729809413
2649,144105.7909232784
2650,150286.7271558864
2651,156299.10009468772
2652,352781.9535679825
2653,263811.33259840636
2654,236857.89574870717
2655,339968.5648431956
2656,311492.1285662201
2657,313184.9817131164
2658,266503.23066351115
2659,282471.02017710515
2660,308385.09414872725
2661,320951.71623122203
2662,332860.62956325454
2663,290502.10815559793
2664,275592.3408789954
2665,317897.0490282393
2666,291616.6815247516
2667,184027.13102855987
2668,195595.84294123805
2669,176473.19530868693
2670,284535.40922485385
2671,196457.97754089293
2672,215342.20186670776
2673,225031.234379095
2674,235727.9853018046
2675,183478.48438639674
2676,205859.0889732934
2677,214302.60585095652
2678,249604.74951466953
2679,278328.94826742203
2680,287620.3643868688
2681,368689.2491871864
2682,310875.5441456496
2683,412593.91447472037
2684,308488.3747769762
2685,329234.11031380494
2686,258280.33861460234
2687,278529.8975216431
2688,228367.40384873323
2689,207381.1562018093
2690,357343.2706298617
2691,182939.72000457454
2692,128433.34703974643
2693,202134.87463025728
2694,136141.8822173543
2695,211249.6812668189
2696,198409.40272261755
2697,187476.29444615537
2698,198582.81696738364
2699,186259.91142937538
2700,161866.92545239307
2701,156587.35049512342
2702,123752.27228682913
2703,169559.93617365722
2704,160497.96372284647
2705,104912.08947202428
2706,99943.0085305965
2707,125887.29828344134
2708,108195.11318682962
2709,92321.57616736286
2710,117287.6369434692
2711,306721.4266079527
2712,358768.36627915734
2713,187497.08528935132
2714,161536.59417492815
2715,181260.64499150607
2716,158801.3186352155
2717,182858.25274824418
2718,224396.42667550885
2719,162436.95644857755
2720,197282.23632179628
2721,136468.6811247394
2722,166616.50520056326
2723,176132.63621942664
2724,116374.18167889862
2725,126213.71078720874
2726,132799.19303772176
2727,201728.974065725
2728,185092.26278253464
2729,137557.82933248073
2730,133422.8271258484
2731,123924.03501315843
2732,109283.24196295734
2733,178405.3894339256
2734,158447.5625925783
